客户ID,是否流失
151939,0.17649333333333334
151940,0.19981666666666664
151941,0.8035266666666667
151942,0.19043333333333334
151943,0.12044666666666667
151944,0.99169
151945,0.76768
151946,0.18139333333333332
151947,0.08137333333333333
151948,0.9890133333333333
151949,0.6912800000000001
151950,0.38016666666666665
151951,0.7668133333333333
151952,0.2869
151953,0.5449066666666667
151954,0.6705533333333333
151955,0.24453333333333332
151956,0.17531333333333332
151957,0.17928
151958,0.38183999999999996
151959,0.51702
151960,0.44584
151961,0.45193999999999995
151962,0.8299133333333333
151963,0.5690866666666667
151964,0.7596733333333333
151965,0.016606666666666665
151966,0.31450666666666666
151967,0.7464866666666666
151968,0.9869066666666666
151969,0.4261666666666667
151970,0.21952
151971,0.8679333333333333
151972,0.9842433333333334
151973,0.8307199999999999
151974,0.01728
151975,0.14200000000000002
151976,0.06824666666666668
151977,0.1514066666666667
151978,0.32272
151979,0.27928333333333333
151980,0.22089666666666669
151981,0.9660933333333332
151982,0.04058
151983,0.16092
151984,0.8046266666666666
151985,0.20048666666666665
151986,0.52298
151987,0.5922333333333333
151988,0.54626
151989,0.9670866666666667
151990,0.26604
151991,0.8825999999999999
151992,0.9788466666666668
151993,0.28883333333333333
151994,0.41722
151995,0.2139333333333333
151996,0.3391766666666667
151997,0.2754466666666667
151998,0.93823
151999,0.4057533333333333
152000,0.028466666666666668
152001,0.6663866666666667
152002,0.6902266666666667
152003,0.15061999999999998
152004,0.4981233333333333
152005,0.5004466666666667
152006,0.71476
152007,0.7353733333333334
152008,0.24135333333333334
152009,0.38184
152010,0.5993133333333334
152011,0.27118
152012,0.8425266666666666
152013,0.8331933333333333
152014,0.3961733333333334
152015,0.46325333333333335
152016,0.77433
152017,0.8909266666666666
152018,0.03964666666666666
152019,0.5413266666666666
152020,0.48100666666666664
152021,0.3781933333333333
152022,0.8326733333333334
152023,0.18684
152024,0.22820000000000001
152025,0.8091
152026,0.41234666666666664
152027,0.7730133333333333
152028,0.26076
152029,0.46832666666666667
152030,0.4723266666666667
152031,0.19775333333333334
152032,0.8860600000000001
152033,0.9050033333333334
152034,0.6106466666666667
152035,0.9145933333333334
152036,0.8240933333333333
152037,0.02714
152038,0.0044933333333333336
152039,0.6892466666666667
152040,0.7324266666666667
152041,0.692
152042,0.03999333333333334
152043,0.41832
152044,0.01298
152045,0.24619333333333335
152046,0.5633266666666668
152047,0.9154933333333334
152048,0.7139433333333334
152049,0.47618666666666665
152050,0.5959333333333333
152051,0.85892
152052,0.30074
152053,0.24992
152054,0.16002
152055,0.5230333333333334
152056,0.8263033333333334
152057,0.26965333333333336
152058,0.8352466666666667
152059,0.7658799999999999
152060,0.13818
152061,0.8028200000000001
152062,0.22987333333333335
152063,0.6700933333333333
152064,0.6129866666666667
152065,0.34543999999999997
152066,0.22627333333333333
152067,0.7226266666666668
152068,0.7361733333333333
152069,0.6657866666666667
152070,0.42356
152071,0.5644533333333333
152072,0.45975999999999995
152073,0.09515666666666667
152074,0.37366
152075,0.5202866666666667
152076,0.6681833333333334
152077,0.9996733333333334
152078,0.11961333333333332
152079,0.7673066666666667
152080,0.74946
152081,0.5283466666666667
152082,0.9910866666666667
152083,0.98892
152084,0.07349333333333333
152085,0.39491333333333334
152086,0.7090466666666667
152087,0.86964
152088,0.5257866666666666
152089,0.5929466666666667
152090,0.3961133333333333
152091,0.6542066666666666
152092,0.9476066666666667
152093,0.6002266666666667
152094,0.9121933333333333
152095,0.6208133333333333
152096,0.020839999999999997
152097,0.13510666666666665
152098,0.17607333333333336
152099,0.90034
152100,0.6778200000000001
152101,0.06635
152102,0.7810666666666667
152103,0.8144266666666666
152104,0.7265266666666667
152105,0.5778000000000001
152106,0.6275866666666667
152107,0.19441666666666665
152108,0.42723999999999995
152109,0.11106333333333332
152110,0.21561333333333335
152111,0.09725999999999999
152112,0.5490066666666666
152113,0.32953333333333334
152114,0.43479999999999996
152115,0.9490333333333333
152116,0.18400666666666665
152117,0.72254
152118,0.09144
152119,0.12528666666666666
152120,0.8989533333333334
152121,0.59194
152122,0.25778666666666666
152123,0.28005
152124,0.91236
152125,0.012943333333333334
152126,0.34362
152127,0.7393666666666667
152128,0.5654
152129,0.07622666666666666
152130,0.7188533333333333
152131,0.74338
152132,0.9718733333333333
152133,0.39735333333333334
152134,0.6174933333333333
152135,0.16089333333333333
152136,0.7552333333333333
152137,0.8042766666666668
152138,0.09133999999999999
152139,0.885
152140,0.82831
152141,0.38649999999999995
152142,0.29840666666666665
152143,0.15395999999999999
152144,0.9850733333333332
152145,0.8635299999999999
152146,0.661
152147,0.3168066666666667
152148,0.2554533333333333
152149,0.05488666666666667
152150,0.25800666666666666
152151,0.28447333333333336
152152,0.20700000000000002
152153,0.17652
152154,0.5845866666666667
152155,0.9693999999999999
152156,0.6318333333333332
152157,0.08669333333333333
152158,0.53128
152159,0.8376466666666667
152160,0.4699933333333333
152161,0.4811533333333333
152162,0.665
152163,0.4233133333333333
152164,0.10981333333333333
152165,0.6668833333333333
152166,0.8477933333333334
152167,0.7846266666666667
152168,0.09504
152169,0.10431333333333334
152170,0.9906866666666666
152171,0.31092000000000003
152172,0.6544066666666666
152173,0.9787133333333333
152174,0.82294
152175,0.6316533333333334
152176,0.3981733333333333
152177,0.15206666666666668
152178,0.38964666666666664
152179,0.3836233333333333
152180,0.040003333333333335
152181,0.23648000000000002
152182,0.3788933333333333
152183,0.8572166666666667
152184,0.10873
152185,0.58878
152186,0.30552
152187,0.27488666666666667
152188,0.6914866666666667
152189,0.12861333333333333
152190,0.9927
152191,0.5066733333333333
152192,0.9089933333333333
152193,0.8468266666666666
152194,0.04666
152195,0.0005466666666666667
152196,0.16177
152197,0.04564
152198,0.01754
152199,0.5980166666666666
152200,0.5435733333333334
152201,0.24813333333333334
152202,0.6151800000000001
152203,0.14278000000000002
152204,0.6989333333333333
152205,0.8996566666666667
152206,0.5421866666666667
152207,0.07958666666666667
152208,0.18990333333333334
152209,0.33745333333333327
152210,0.05488
152211,0.63844
152212,0.6641266666666666
152213,0.03521333333333333
152214,0.1322333333333333
152215,0.71713
152216,0.63868
152217,0.7892133333333333
152218,0.9066399999999999
152219,0.5053333333333334
152220,0.47017333333333333
152221,0.47637999999999997
152222,0.5614266666666666
152223,0.045939999999999995
152224,0.17154000000000003
152225,0.06705333333333333
152226,0.7198466666666667
152227,0.35508
152228,0.40967333333333333
152229,0.17603333333333335
152230,0.3367133333333333
152231,0.5408866666666667
152232,0.6428266666666667
152233,0.8572
152234,0.95916
152235,0.8776933333333334
152236,0.26797333333333334
152237,0.28278
152238,0.020286666666666668
152239,0.29998
152240,0.09486666666666665
152241,0.4131666666666667
152242,0.9729999999999999
152243,0.6521866666666667
152244,0.26978
152245,0.3929066666666667
152246,0.75446
152247,0.31484666666666666
152248,0.8013133333333333
152249,0.1521
152250,0.37279333333333337
152251,0.31634
152252,0.7644533333333334
152253,0.90334
152254,0.9872933333333334
152255,0.0491
152256,0.6032200000000001
152257,0.99648
152258,0.7169666666666668
152259,0.5107200000000001
152260,0.7978733333333334
152261,0.08511333333333332
152262,0.66048
152263,0.48804666666666663
152264,0.7128399999999999
152265,0.10734666666666667
152266,0.9831266666666667
152267,0.6357533333333334
152268,0.24106
152269,0.33285333333333333
152270,0.18585999999999997
152271,0.6318599999999999
152272,0.39703999999999995
152273,0.56558
152274,0.61558
152275,0.025926666666666667
152276,0.6605
152277,0.37607333333333337
152278,0.5922466666666667
152279,0.76634
152280,0.5668333333333333
152281,0.29036666666666666
152282,0.24112666666666666
152283,0.24238666666666664
152284,0.93798
152285,0.99602
152286,0.40912000000000004
152287,0.7598266666666667
152288,0.6067866666666667
152289,0.6735
152290,0.23132666666666668
152291,0.48061333333333334
152292,0.5729333333333333
152293,0.41658000000000006
152294,0.5669533333333334
152295,0.27474
152296,0.08489333333333333
152297,0.8294533333333334
152298,0.9624466666666667
152299,0.19203333333333333
152300,0.5417133333333334
152301,0.96322
152302,0.06937333333333334
152303,0.6423000000000001
152304,0.19732
152305,0.48730666666666667
152306,0.01757
152307,0.3102066666666667
152308,0.80576
152309,0.6538666666666666
152310,0.47318666666666664
152311,0.8842866666666667
152312,0.09740666666666667
152313,0.6152533333333333
152314,0.09472
152315,0.24256
152316,0.8479333333333332
152317,0.44245999999999996
152318,0.07922666666666667
152319,0.9563266666666665
152320,0.25906
152321,0.45526666666666665
152322,0.07071333333333334
152323,0.29362
152324,0.06879333333333335
152325,0.26604
152326,0.9307266666666667
152327,0.26213333333333333
152328,0.6288033333333334
152329,0.5035533333333333
152330,0.8275933333333333
152331,0.85402
152332,0.6192133333333334
152333,0.5252133333333333
152334,0.6501266666666667
152335,0.49249333333333334
152336,0.33462000000000003
152337,0.6780533333333334
152338,0.33614666666666665
152339,0.9222733333333333
152340,0.45818000000000003
152341,0.5245299999999999
152342,0.43712666666666666
152343,0.21106666666666668
152344,0.3197133333333333
152345,0.18378
152346,0.5374066666666667
152347,0.9048733333333334
152348,0.8913666666666666
152349,0.31484666666666666
152350,0.5530999999999999
152351,0.17794
152352,0.10194
152353,0.3838066666666667
152354,0.76571
152355,0.7731533333333332
152356,0.34386666666666665
152357,0.09809333333333334
152358,0.12946666666666667
152359,0.6357666666666667
152360,0.74804
152361,0.6770266666666667
152362,0.35233333333333333
152363,0.56958
152364,0.8862933333333334
152365,0.8304366666666667
152366,0.7059666666666666
152367,0.8200066666666667
152368,0.44464666666666663
152369,0.6847833333333333
152370,0.4084633333333333
152371,0.8397
152372,0.12197333333333332
152373,0.26030666666666663
152374,0.5419133333333334
152375,0.4697266666666666
152376,0.26837333333333335
152377,0.61512
152378,0.6556733333333333
152379,0.5408333333333333
152380,0.05314
152381,0.17154333333333333
152382,0.31498
152383,0.8195266666666667
152384,0.5230533333333334
152385,0.5424666666666667
152386,0.056639999999999996
152387,0.42639333333333335
152388,0.7914000000000001
152389,0.37766666666666665
152390,0.34331333333333336
152391,0.7361266666666666
152392,0.5238066666666668
152393,0.3990933333333333
152394,0.6781866666666667
152395,0.028626666666666665
152396,0.017913333333333333
152397,0.3111433333333333
152398,0.8651833333333333
152399,0.27919333333333335
152400,0.15642
152401,0.2756133333333333
152402,0.7240199999999999
152403,0.6976133333333333
152404,0.53866
152405,0.7572733333333332
152406,0.5897533333333334
152407,0.12937666666666664
152408,0.9949333333333333
152409,0.24214000000000002
152410,0.47113666666666665
152411,0.85418
152412,0.41635999999999995
152413,0.8925666666666666
152414,0.5284966666666667
152415,0.3617733333333334
152416,0.5019666666666667
152417,0.5237533333333333
152418,0.7616466666666666
152419,0.3895733333333333
152420,0.10282
152421,0.3373733333333333
152422,0.6511233333333333
152423,0.6837066666666667
152424,0.2847466666666667
152425,0.17234666666666668
152426,0.8355566666666667
152427,0.8667866666666667
152428,0.6294666666666666
152429,0.36894000000000005
152430,0.06725333333333333
152431,0.07788
152432,0.1482
152433,0.2990333333333333
152434,0.34058
152435,0.13192666666666666
152436,0.91604
152437,0.21379666666666666
152438,0.25168
152439,0.27674
152440,0.9021066666666667
152441,0.69448
152442,0.6820666666666667
152443,0.15013333333333334
152444,0.6857066666666667
152445,0.9303666666666666
152446,0.83232
152447,0.21038333333333334
152448,0.8676933333333333
152449,0.6055166666666667
152450,0.28459999999999996
152451,0.34978666666666663
152452,0.19623333333333334
152453,0.9824533333333334
152454,0.04964
152455,0.026006666666666668
152456,0.8147833333333333
152457,0.7193133333333332
152458,0.7818333333333334
152459,0.12380333333333333
152460,0.9257
152461,0.5932633333333333
152462,0.6395266666666666
152463,0.7790733333333333
152464,0.5164466666666666
152465,0.9035933333333334
152466,0.7550333333333333
152467,0.48974666666666666
152468,0.8852599999999999
152469,0.8400266666666667
152470,0.5628133333333333
152471,0.26234999999999997
152472,0.02127333333333333
152473,0.52885
152474,0.16742
152475,0.48083333333333333
152476,0.5628466666666667
152477,0.9927333333333335
152478,0.27680666666666665
152479,0.8733299999999999
152480,0.3317
152481,0.8248133333333333
152482,0.44272
152483,0.6266799999999999
152484,0.5725366666666667
152485,0.6940266666666666
152486,0.4126533333333333
152487,0.5306266666666666
152488,0.41344000000000003
152489,0.05707333333333334
152490,0.40486
152491,0.53594
152492,0.9119033333333334
152493,0.96604
152494,0.7181666666666667
152495,0.018779999999999998
152496,0.3739733333333333
152497,0.70614
152498,0.6076466666666667
152499,0.03444666666666667
152500,0.05513333333333334
152501,0.8139399999999999
152502,0.90274
152503,0.9884166666666667
152504,0.24857333333333334
152505,0.5364933333333334
152506,0.4626766666666667
152507,0.8606733333333334
152508,0.024903333333333333
152509,0.21380000000000002
152510,0.6727733333333333
152511,0.6845733333333334
152512,0.5117333333333334
152513,0.7407933333333334
152514,0.47964
152515,0.8112533333333334
152516,0.6556066666666667
152517,0.03544
152518,0.14374666666666666
152519,0.035186666666666665
152520,0.95094
152521,0.7519733333333334
152522,0.7433000000000001
152523,0.8358
152524,0.9954
152525,0.6495266666666666
152526,0.14405666666666667
152527,0.15920666666666666
152528,0.9574066666666667
152529,0.6301866666666667
152530,0.9960166666666668
152531,0.30482666666666663
152532,0.30208
152533,0.7771133333333333
152534,0.9120666666666666
152535,0.71248
152536,0.43387
152537,0.7836333333333334
152538,0.29346666666666665
152539,0.9294500000000001
152540,0.69336
152541,0.8410133333333334
152542,0.5191
152543,0.42962666666666666
152544,0.49451333333333336
152545,0.9698800000000001
152546,0.7176199999999999
152547,0.43513333333333337
152548,0.54002
152549,0.3425066666666666
152550,0.36056
152551,0.20191333333333333
152552,0.84904
152553,0.5245533333333334
152554,0.27424666666666664
152555,0.7689333333333335
152556,0.016126666666666668
152557,0.4224333333333333
152558,0.6599533333333334
152559,0.8792533333333333
152560,0.34920666666666667
152561,0.7829200000000001
152562,0.59162
152563,0.16354
152564,0.7077899999999999
152565,0.9332866666666666
152566,0.4754733333333333
152567,0.62676
152568,0.13336666666666666
152569,0.5508466666666667
152570,0.20187333333333332
152571,0.2637133333333333
152572,0.09255333333333335
152573,0.3458
152574,0.35002
152575,0.7738866666666666
152576,0.17548
152577,0.40547333333333335
152578,0.9461666666666666
152579,0.51973
152580,0.9782666666666666
152581,0.3031333333333333
152582,0.7594666666666667
152583,0.26326000000000005
152584,0.8269066666666667
152585,0.34926666666666667
152586,0.008220000000000002
152587,0.9810666666666666
152588,0.6255333333333333
152589,0.42516333333333334
152590,0.49766666666666665
152591,0.5875066666666667
152592,0.5718666666666666
152593,0.11573333333333334
152594,0.8847400000000001
152595,0.90422
152596,0.4230333333333333
152597,0.4779
152598,0.5572166666666667
152599,0.11358
152600,0.17394666666666667
152601,0.12694666666666665
152602,0.32337333333333335
152603,0.32441333333333333
152604,0.42636666666666667
152605,0.3336066666666666
152606,0.3916733333333333
152607,0.5156499999999999
152608,0.17413333333333333
152609,0.08565333333333333
152610,0.4022266666666666
152611,0.11022000000000001
152612,0.5655466666666666
152613,0.21976666666666667
152614,0.6000866666666667
152615,0.14753333333333335
152616,0.3286933333333333
152617,0.49715333333333334
152618,0.16758666666666666
152619,0.5649133333333334
152620,0.6153266666666667
152621,0.5335066666666667
152622,0.4903
152623,0.57614
152624,0.50442
152625,0.6701533333333334
152626,0.7412933333333334
152627,0.5337733333333333
152628,0.9770599999999999
152629,0.48498
152630,0.8310466666666666
152631,0.7475
152632,0.5087533333333334
152633,0.6049533333333333
152634,0.8050566666666666
152635,0.31738
152636,0.5046466666666667
152637,0.7702666666666667
152638,0.6808166666666667
152639,0.6996133333333334
152640,0.5186866666666667
152641,0.51688
152642,0.32147000000000003
152643,0.5002666666666666
152644,0.7129800000000001
152645,0.7132
152646,0.09756
152647,0.6488499999999999
152648,0.35636
152649,0.3926333333333333
152650,0.9879466666666668
152651,0.8172733333333333
152652,0.9511133333333334
152653,0.6425833333333334
152654,0.9828133333333333
152655,0.16239333333333333
152656,0.9475733333333334
152657,0.5972333333333333
152658,0.7446133333333333
152659,0.98978
152660,0.29644666666666664
152661,0.36672
152662,0.71514
152663,0.6912133333333333
152664,0.9074733333333334
152665,0.6271599999999999
152666,0.7614133333333333
152667,0.4979733333333333
152668,0.48816000000000004
152669,0.6548200000000001
152670,0.6436466666666667
152671,0.11652
152672,0.007653333333333333
152673,0.6676266666666667
152674,0.05709
152675,0.96366
152676,0.6961066666666667
152677,0.22594666666666668
152678,0.19979333333333332
152679,0.7910433333333333
152680,0.9335
152681,0.23015333333333332
152682,0.12688666666666668
152683,0.8871333333333333
152684,0.3681
152685,0.23758666666666667
152686,0.3832066666666667
152687,0.40045333333333333
152688,0.8069866666666667
152689,0.7477333333333334
152690,0.18886666666666665
152691,0.5245133333333333
152692,0.5781566666666667
152693,0.7199933333333333
152694,0.6818033333333333
152695,0.3199066666666667
152696,0.57738
152697,0.8474333333333335
152698,0.25151999999999997
152699,0.8302466666666667
152700,0.9159066666666668
152701,0.4265066666666667
152702,0.2063066666666667
152703,0.7211533333333333
152704,0.18175
152705,0.08299333333333334
152706,0.9665133333333333
152707,0.9451933333333333
152708,0.44706666666666667
152709,0.56012
152710,0.23260333333333333
152711,0.8935466666666667
152712,0.9591933333333333
152713,0.38047333333333333
152714,0.54176
152715,0.6660466666666667
152716,0.7859666666666667
152717,0.6611866666666667
152718,0.9472700000000001
152719,0.07464
152720,0.31148666666666663
152721,0.30773333333333336
152722,0.7742466666666666
152723,0.25508666666666663
152724,0.3282
152725,0.8396666666666666
152726,0.9737666666666667
152727,0.10494
152728,0.1431633333333333
152729,0.6470666666666667
152730,0.5650066666666667
152731,0.7988333333333333
152732,0.57746
152733,0.18613333333333332
152734,0.09544666666666665
152735,0.78454
152736,0.7715066666666668
152737,0.5962333333333333
152738,0.7538933333333333
152739,0.8314933333333333
152740,0.6462666666666668
152741,0.7672066666666667
152742,0.5337
152743,0.8608833333333332
152744,0.51404
152745,0.7808633333333332
152746,0.13215333333333334
152747,0.7355933333333333
152748,0.8347266666666666
152749,0.08170666666666666
152750,0.61834
152751,0.4115
152752,0.35962666666666665
152753,0.73456
152754,0.43195666666666666
152755,0.8945466666666667
152756,0.6179999999999999
152757,0.13090000000000002
152758,0.85799
152759,0.75988
152760,0.5925933333333334
152761,0.9615866666666667
152762,0.2670433333333333
152763,0.8724933333333333
152764,0.26994
152765,0.23383333333333334
152766,0.7683933333333334
152767,0.19381333333333334
152768,0.16422
152769,0.023313333333333332
152770,0.81264
152771,0.9320433333333333
152772,0.07885333333333333
152773,0.45955999999999997
152774,0.4505733333333333
152775,0.11810666666666667
152776,0.16696
152777,0.6836933333333334
152778,0.03983333333333333
152779,0.2671866666666667
152780,0.023533333333333333
152781,0.57376
152782,0.6272733333333333
152783,0.4228133333333334
152784,0.34903333333333336
152785,0.5083733333333333
152786,0.5887333333333333
152787,0.01831333333333333
152788,0.25506666666666666
152789,0.47094
152790,0.37410333333333334
152791,0.10378666666666667
152792,0.5439266666666667
152793,0.16397333333333336
152794,0.80708
152795,0.6125
152796,0.49996666666666667
152797,0.4797
152798,0.40052
152799,0.29802
152800,0.36706000000000005
152801,0.3161466666666667
152802,0.90852
152803,0.9820200000000001
152804,0.5515333333333333
152805,0.9435333333333333
152806,0.8413533333333334
152807,0.7244999999999999
152808,0.08086
152809,0.3568733333333334
152810,0.67228
152811,0.7893833333333333
152812,0.44034000000000006
152813,0.8421933333333333
152814,0.9295199999999999
152815,0.58112
152816,0.1837933333333333
152817,0.10818666666666665
152818,0.5767866666666667
152819,0.023906666666666666
152820,0.48889
152821,0.76439
152822,0.63876
152823,0.3905333333333333
152824,0.09158
152825,0.9234066666666667
152826,0.6671666666666667
152827,0.15390666666666664
152828,0.18631999999999999
152829,0.78479
152830,0.5694233333333333
152831,0.15178666666666668
152832,0.8150333333333333
152833,0.3030733333333333
152834,0.92076
152835,0.3104133333333333
152836,0.3383466666666667
152837,0.2685533333333333
152838,0.10896
152839,0.6916866666666667
152840,0.39475666666666664
152841,0.19254666666666667
152842,0.35384666666666664
152843,0.5934466666666667
152844,0.08762
152845,0.9416100000000001
152846,0.48769999999999997
152847,0.4337533333333333
152848,0.6593266666666666
152849,0.78026
152850,0.1854
152851,0.19738666666666665
152852,0.3512533333333333
152853,0.9764933333333333
152854,0.4505733333333333
152855,0.5039066666666667
152856,0.8433200000000001
152857,0.8743033333333334
152858,0.90462
152859,0.7438933333333333
152860,0.21754666666666667
152861,0.5295266666666667
152862,0.3665933333333333
152863,0.12652
152864,0.41386
152865,0.16048
152866,0.6908700000000001
152867,0.41224000000000005
152868,0.90168
152869,0.8909933333333333
152870,0.04016666666666667
152871,0.7757866666666666
152872,0.20179333333333332
152873,0.8633466666666667
152874,0.9992133333333333
152875,0.2658466666666667
152876,0.7603133333333333
152877,0.29374333333333336
152878,0.3629566666666667
152879,0.72098
152880,0.9284000000000001
152881,0.9919399999999999
152882,0.3351533333333333
152883,0.33024
152884,0.9186666666666667
152885,0.4823533333333333
152886,0.7984466666666667
152887,0.013313333333333333
152888,0.9083133333333333
152889,0.8498533333333333
152890,0.6736333333333333
152891,0.63765
152892,0.3135266666666667
152893,0.2790066666666667
152894,0.06676000000000001
152895,0.4907733333333333
152896,0.15068666666666666
152897,0.026313333333333334
152898,0.7446133333333333
152899,0.7397733333333334
152900,0.98094
152901,0.84054
152902,0.91028
152903,0.15497333333333332
152904,0.35072666666666663
152905,0.055459999999999995
152906,0.38715666666666665
152907,0.6302
152908,0.9960466666666666
152909,0.13632
152910,0.35323333333333334
152911,0.9049133333333332
152912,0.8323866666666666
152913,0.8012333333333334
152914,0.6444066666666667
152915,0.5598233333333333
152916,0.7597866666666666
152917,0.8330533333333334
152918,0.6089466666666667
152919,0.8773533333333334
152920,0.022866666666666667
152921,0.3617433333333333
152922,0.47936666666666666
152923,0.15166666666666667
152924,0.2810866666666667
152925,0.2551466666666667
152926,0.16956
152927,0.22933333333333333
152928,0.39885333333333334
152929,0.6721133333333333
152930,0.6581333333333332
152931,0.6897533333333334
152932,0.22937999999999997
152933,0.13545999999999997
152934,0.9983533333333334
152935,0.5526800000000001
152936,0.35328000000000004
152937,0.8271333333333333
152938,0.03184
152939,0.10757333333333333
152940,0.9887666666666666
152941,0.22984666666666667
152942,0.017266666666666666
152943,0.0653
152944,0.6637533333333333
152945,0.31766
152946,0.17822000000000002
152947,0.9371066666666666
152948,0.46807333333333334
152949,0.29364666666666667
152950,0.7638133333333333
152951,0.16823333333333335
152952,0.05136
152953,0.42490666666666665
152954,0.11858
152955,0.10226666666666667
152956,0.8950066666666667
152957,0.7837566666666667
152958,0.6469466666666668
152959,0.14801999999999998
152960,0.9049433333333333
152961,0.8632733333333333
152962,0.9634333333333334
152963,0.33857333333333334
152964,0.29046666666666665
152965,0.7092800000000001
152966,0.46574000000000004
152967,0.23942666666666668
152968,0.18563333333333332
152969,0.025303333333333334
152970,0.3659866666666667
152971,0.7804133333333333
152972,0.9814200000000001
152973,0.4956466666666667
152974,0.00020666666666666668
152975,0.3818166666666667
152976,0.057580000000000006
152977,0.99364
152978,0.29122666666666663
152979,0.4127266666666667
152980,0.007586666666666667
152981,0.9834266666666667
152982,0.9645133333333333
152983,0.49885333333333337
152984,0.48832000000000003
152985,0.27387333333333336
152986,0.7874466666666666
152987,0.4192933333333333
152988,0.7592333333333333
152989,0.00924
152990,0.06721333333333333
152991,0.7435733333333333
152992,0.3363533333333333
152993,0.23018666666666665
152994,0.1652
152995,0.019846666666666665
152996,0.6873333333333334
152997,0.4638933333333334
152998,0.4233166666666667
152999,0.31443666666666664
153000,0.03754666666666667
153001,0.8896000000000001
153002,0.17675333333333335
153003,0.34076
153004,0.9682333333333333
153005,0.6431733333333334
153006,0.7089399999999999
153007,0.09541333333333334
153008,0.32102
153009,0.6312533333333333
153010,0.17827333333333334
153011,0.03014
153012,0.8878199999999999
153013,0.21156000000000003
153014,0.65006
153015,0.7340866666666667
153016,0.41306333333333334
153017,0.7245866666666667
153018,0.15728
153019,0.22583333333333333
153020,0.5296766666666667
153021,0.6758533333333333
153022,0.21656666666666666
153023,0.29054
153024,0.2833866666666667
153025,0.8114600000000001
153026,0.86932
153027,0.5894366666666667
153028,0.22159999999999996
153029,0.25876666666666664
153030,0.49404666666666663
153031,0.08126
153032,0.6203000000000001
153033,0.07345666666666667
153034,0.61648
153035,0.5442800000000001
153036,0.13225
153037,0.9210133333333332
153038,0.9509133333333333
153039,0.8771
153040,0.38378
153041,0.8230933333333332
153042,0.30156666666666665
153043,0.0009333333333333333
153044,0.4433733333333333
153045,0.14321
153046,0.0219
153047,0.09962666666666667
153048,0.09734666666666666
153049,0.5396
153050,0.4902333333333333
153051,0.39461333333333337
153052,0.7611733333333334
153053,0.21988666666666667
153054,0.21910666666666667
153055,0.18968666666666667
153056,0.8593
153057,0.6492800000000001
153058,0.9457533333333333
153059,0.5694
153060,0.7541066666666667
153061,0.5721733333333334
153062,0.24795999999999999
153063,0.66142
153064,0.74106
153065,0.92416
153066,0.60746
153067,0.14046000000000003
153068,0.03874
153069,0.4698233333333333
153070,0.20486666666666664
153071,0.17070666666666667
153072,0.6643666666666668
153073,0.21505000000000002
153074,0.9647866666666667
153075,0.90222
153076,0.65028
153077,0.6942266666666667
153078,0.6845866666666667
153079,0.8708733333333334
153080,0.63998
153081,0.14416
153082,0.9732666666666666
153083,0.3749866666666667
153084,0.5952999999999999
153085,0.8975000000000001
153086,0.10155333333333333
153087,0.8483533333333334
153088,0.9614433333333333
153089,0.36163333333333336
153090,0.14608
153091,0.42054
153092,0.8738833333333333
153093,0.16221333333333332
153094,0.7203133333333334
153095,0.07096666666666668
153096,0.7677533333333333
153097,0.3468866666666667
153098,0.73454
153099,0.55514
153100,0.12572
153101,0.9113800000000001
153102,0.37273999999999996
153103,0.040209999999999996
153104,0.9863533333333334
153105,0.5277466666666666
153106,0.2541466666666667
153107,0.9447599999999999
153108,0.3211333333333333
153109,0.42612666666666665
153110,0.38470666666666664
153111,0.024759999999999997
153112,0.33577333333333337
153113,0.60502
153114,0.11551333333333333
153115,0.8415400000000001
153116,0.7256466666666667
153117,0.9832000000000001
153118,0.4690933333333333
153119,0.65978
153120,0.29318
153121,0.17670666666666665
153122,0.04151333333333333
153123,0.8671
153124,0.6832800000000001
153125,0.9161933333333334
153126,0.35182
153127,0.6850266666666667
153128,0.21258666666666665
153129,0.3878933333333333
153130,0.4615066666666667
153131,0.26902666666666664
153132,0.41426666666666667
153133,0.44592
153134,0.03937666666666667
153135,0.38693333333333335
153136,0.9644533333333333
153137,0.9491466666666667
153138,0.5591866666666667
153139,0.9945333333333334
153140,0.4486066666666667
153141,0.9320666666666666
153142,0.13729333333333332
153143,0.08467333333333334
153144,0.9681366666666666
153145,0.50064
153146,0.9209966666666667
153147,0.7446333333333333
153148,0.19013000000000002
153149,0.5674866666666667
153150,0.38691333333333333
153151,0.28598666666666667
153152,0.47957333333333335
153153,0.07714
153154,0.28879333333333335
153155,0.44465999999999994
153156,0.41742666666666667
153157,0.5481400000000001
153158,0.21032
153159,0.7837266666666667
153160,0.6107100000000001
153161,0.7868933333333332
153162,0.1450266666666667
153163,0.898
153164,0.04801333333333333
153165,0.20127333333333333
153166,0.491
153167,0.5446733333333333
153168,0.735
153169,0.7251666666666667
153170,0.5590866666666666
153171,0.6731066666666666
153172,0.7456433333333334
153173,0.5982500000000001
153174,0.5407266666666666
153175,0.9285466666666666
153176,0.8294133333333333
153177,0.11489333333333332
153178,0.012826666666666667
153179,0.06629333333333333
153180,0.15734666666666666
153181,0.6286400000000001
153182,0.60664
153183,0.9805466666666667
153184,0.0067399999999999995
153185,0.76315
153186,0.4845466666666667
153187,0.03489333333333333
153188,0.9001266666666667
153189,0.716
153190,0.9443933333333332
153191,0.60268
153192,0.61432
153193,0.3022733333333333
153194,0.29812666666666665
153195,0.8268333333333333
153196,0.9402366666666666
153197,0.9013733333333334
153198,0.6286533333333333
153199,0.92308
